,연도,일시,측정소,PM2.5
10699,4,04-14 19:00,논산,0.07414451
10700,4,04-14 20:00,논산,0.070903465
10701,4,04-14 21:00,논산,0.07199787
10702,4,04-14 22:00,논산,0.07107523
10703,4,04-14 23:00,논산,0.07307623
10704,4,04-15 00:00,논산,0.07807443
10705,4,04-15 01:00,논산,0.08079532
10706,4,04-15 02:00,논산,0.079906285
10707,4,04-15 03:00,논산,0.072565794
10708,4,04-15 04:00,논산,0.0696643
10709,4,04-15 05:00,논산,0.072525114
10710,4,04-15 06:00,논산,0.07703089
10711,4,04-15 07:00,논산,0.097824894
10712,4,04-15 08:00,논산,0.117971905
10713,4,04-15 09:00,논산,0.1508921
10714,4,04-15 10:00,논산,0.16159734
10715,4,04-15 11:00,논산,0.15700075
10716,4,04-15 12:00,논산,0.15137056
10717,4,04-15 13:00,논산,0.13638923
10718,4,04-15 14:00,논산,0.1306412
10719,4,04-15 15:00,논산,0.11694305
10720,4,04-15 16:00,논산,0.08888945
10721,4,04-15 17:00,논산,0.07998887
10722,4,04-15 18:00,논산,0.07799865
10723,4,04-15 19:00,논산,0.07414451
10724,4,04-15 20:00,논산,0.070903465
10725,4,04-15 21:00,논산,0.07199787
10726,4,04-15 22:00,논산,0.07107523
10727,4,04-15 23:00,논산,0.07307623
10728,4,04-18 00:00,논산,0.04001409
10729,4,04-18 01:00,논산,0.044691242
10730,4,04-18 02:00,논산,0.041343957
10731,4,04-18 03:00,논산,0.03991173
10732,4,04-18 04:00,논산,0.04172529
10733,4,04-18 05:00,논산,0.05073973
10734,4,04-18 06:00,논산,0.055002257
10735,4,04-18 07:00,논산,0.06420254
10736,4,04-18 08:00,논산,0.07789544
10737,4,04-18 09:00,논산,0.08345125
10738,4,04-18 10:00,논산,0.08938441
10739,4,04-18 11:00,논산,0.086715
10740,4,04-18 12:00,논산,0.0796498
10741,4,04-18 13:00,논산,0.06963616
10742,4,04-18 14:00,논산,0.06794723
10743,4,04-18 15:00,논산,0.056670967
10744,4,04-18 16:00,논산,0.04740495
10745,4,04-18 17:00,논산,0.047548078
10746,4,04-18 18:00,논산,0.046522144
10747,4,04-18 19:00,논산,0.047597922
10748,4,04-18 20:00,논산,0.040265266
10749,4,04-18 21:00,논산,0.03798971
10750,4,04-18 22:00,논산,0.034762446
10751,4,04-18 23:00,논산,0.035011664
10752,4,04-19 00:00,논산,0.04001409
10753,4,04-19 01:00,논산,0.044691242
10754,4,04-19 02:00,논산,0.041343957
10755,4,04-19 03:00,논산,0.03991173
10756,4,04-19 04:00,논산,0.04172529
10757,4,04-19 05:00,논산,0.05073973
10758,4,04-19 06:00,논산,0.055002257
10759,4,04-19 07:00,논산,0.06420254
10760,4,04-19 08:00,논산,0.07789544
10761,4,04-19 09:00,논산,0.08345125
10762,4,04-19 10:00,논산,0.08938441
10763,4,04-19 11:00,논산,0.086715
10764,4,04-19 12:00,논산,0.0796498
10765,4,04-19 13:00,논산,0.06963616
10766,4,04-19 14:00,논산,0.06794723
10767,4,04-19 15:00,논산,0.056670967
10768,4,04-19 16:00,논산,0.04740495
10769,4,04-19 17:00,논산,0.047548078
10770,4,04-19 18:00,논산,0.046522144
10771,4,04-19 19:00,논산,0.047597922
10772,4,04-19 20:00,논산,0.040265266
10773,4,04-19 21:00,논산,0.03798971
10774,4,04-19 22:00,논산,0.034762446
10775,4,04-19 23:00,논산,0.035011664
10776,4,04-20 00:00,논산,0.04001409
10777,4,04-20 01:00,논산,0.044691242
10778,4,04-20 02:00,논산,0.041343957
10779,4,04-20 03:00,논산,0.03991173
10780,4,04-20 04:00,논산,0.04172529
10781,4,04-20 05:00,논산,0.05073973
10782,4,04-20 06:00,논산,0.055002257
10783,4,04-20 07:00,논산,0.06420254
10784,4,04-20 08:00,논산,0.07789544
10785,4,04-20 09:00,논산,0.08345125
10786,4,04-20 10:00,논산,0.08938441
10787,4,04-20 11:00,논산,0.086715
10788,4,04-20 12:00,논산,0.0796498
10789,4,04-20 13:00,논산,0.06963616
10790,4,04-20 14:00,논산,0.06794723
10791,4,04-20 15:00,논산,0.056670967
10792,4,04-20 16:00,논산,0.04740495
10793,4,04-20 17:00,논산,0.047548078
10794,4,04-20 18:00,논산,0.046522144
10795,4,04-20 19:00,논산,0.047597922
10796,4,04-20 20:00,논산,0.040265266
10797,4,04-20 21:00,논산,0.03798971
10798,4,04-20 22:00,논산,0.034762446
10799,4,04-20 23:00,논산,0.035011664
10800,4,04-23 00:00,논산,0.123417564
10801,4,04-23 01:00,논산,0.119041026
10802,4,04-23 02:00,논산,0.12297847
10803,4,04-23 03:00,논산,0.11761547
10804,4,04-23 04:00,논산,0.110993296
10805,4,04-23 05:00,논산,0.10795143
10806,4,04-23 06:00,논산,0.10907529
10807,4,04-23 07:00,논산,0.12180444
10808,4,04-23 08:00,논산,0.16049723
10809,4,04-23 09:00,논산,0.17257778
10810,4,04-23 10:00,논산,0.16366442
10811,4,04-23 11:00,논산,0.13534804
10812,4,04-23 12:00,논산,0.113075286
10813,4,04-23 13:00,논산,0.10776493
10814,4,04-23 14:00,논산,0.12169002
10815,4,04-23 15:00,논산,0.12794282
10816,4,04-23 16:00,논산,0.120422214
10817,4,04-23 17:00,논산,0.10440515
10818,4,04-23 18:00,논산,0.10935541
10819,4,04-23 19:00,논산,0.11534162
10820,4,04-23 20:00,논산,0.11904379
10821,4,04-23 21:00,논산,0.12205866
10822,4,04-23 22:00,논산,0.11905505
10823,4,04-23 23:00,논산,0.11784983
10824,4,04-24 00:00,논산,0.123417564
10825,4,04-24 01:00,논산,0.119041026
10826,4,04-24 02:00,논산,0.12297847
10827,4,04-24 03:00,논산,0.11761547
10828,4,04-24 04:00,논산,0.110993296
10829,4,04-24 05:00,논산,0.10795143
10830,4,04-24 06:00,논산,0.10907529
10831,4,04-24 07:00,논산,0.12180444
10832,4,04-24 08:00,논산,0.16049723
10833,4,04-24 09:00,논산,0.17257778
10834,4,04-24 10:00,논산,0.16366442
10835,4,04-24 11:00,논산,0.13534804
10836,4,04-24 12:00,논산,0.113075286
10837,4,04-24 13:00,논산,0.10776493
10838,4,04-24 14:00,논산,0.12169002
10839,4,04-24 15:00,논산,0.12794282
10840,4,04-24 16:00,논산,0.120422214
10841,4,04-24 17:00,논산,0.10440515
10842,4,04-24 18:00,논산,0.10935541
10843,4,04-24 19:00,논산,0.11534162
10844,4,04-24 20:00,논산,0.11904379
10845,4,04-24 21:00,논산,0.12205866
10846,4,04-24 22:00,논산,0.11905505
10847,4,04-24 23:00,논산,0.11784983
10848,4,04-25 00:00,논산,0.123417564
10849,4,04-25 01:00,논산,0.119041026
10850,4,04-25 02:00,논산,0.12297847
10851,4,04-25 03:00,논산,0.11761547
10852,4,04-25 04:00,논산,0.110993296
10853,4,04-25 05:00,논산,0.10795143
10854,4,04-25 06:00,논산,0.10907529
10855,4,04-25 07:00,논산,0.12180444
10856,4,04-25 08:00,논산,0.16049723
10857,4,04-25 09:00,논산,0.17257778
10858,4,04-25 10:00,논산,0.16366442
10859,4,04-25 11:00,논산,0.13534804
10860,4,04-25 12:00,논산,0.113075286
10861,4,04-25 13:00,논산,0.10776493
10862,4,04-25 14:00,논산,0.12169002
10863,4,04-25 15:00,논산,0.12794282
10864,4,04-25 16:00,논산,0.120422214
10865,4,04-25 17:00,논산,0.10440515
10866,4,04-25 18:00,논산,0.10935541
10867,4,04-25 19:00,논산,0.11534162
10868,4,04-25 20:00,논산,0.11904379
10869,4,04-25 21:00,논산,0.12205866
10870,4,04-25 22:00,논산,0.11905505
10871,4,04-25 23:00,논산,0.11784983
10872,4,04-28 00:00,논산,0.09430174
10873,4,04-28 01:00,논산,0.0947088
10874,4,04-28 02:00,논산,0.092867
10875,4,04-28 03:00,논산,0.085675105
10876,4,04-28 04:00,논산,0.07940084
10877,4,04-28 05:00,논산,0.08244407
10878,4,04-28 06:00,논산,0.08888907
10879,4,04-28 07:00,논산,0.10145233
10880,4,04-28 08:00,논산,0.12018915
10881,4,04-28 09:00,논산,0.1415945
10882,4,04-28 10:00,논산,0.14072579
10883,4,04-28 11:00,논산,0.13867943
10884,4,04-28 12:00,논산,0.12859416
10885,4,04-28 13:00,논산,0.11208794
10886,4,04-28 14:00,논산,0.10226185
10887,4,04-28 15:00,논산,0.101856954
10888,4,04-28 16:00,논산,0.08760165
10889,4,04-28 17:00,논산,0.08100943
10890,4,04-28 18:00,논산,0.083066255
10891,4,04-28 19:00,논산,0.085280225
10892,4,04-28 20:00,논산,0.08683602
10893,4,04-28 21:00,논산,0.09068855
10894,4,04-28 22:00,논산,0.0848513
10895,4,04-28 23:00,논산,0.08702805
10896,4,04-29 00:00,논산,0.09430174
10897,4,04-29 01:00,논산,0.0947088
10898,4,04-29 02:00,논산,0.092867
10899,4,04-29 03:00,논산,0.085675105
10900,4,04-29 04:00,논산,0.07940084
10901,4,04-29 05:00,논산,0.08244407
10902,4,04-29 06:00,논산,0.08888907
10903,4,04-29 07:00,논산,0.10145233
10904,4,04-29 08:00,논산,0.12018915
10905,4,04-29 09:00,논산,0.1415945
10906,4,04-29 10:00,논산,0.14072579
10907,4,04-29 11:00,논산,0.13867943
10908,4,04-29 12:00,논산,0.12859416
10909,4,04-29 13:00,논산,0.11208794
10910,4,04-29 14:00,논산,0.10226185
10911,4,04-29 15:00,논산,0.101856954
10912,4,04-29 16:00,논산,0.08760165
10913,4,04-29 17:00,논산,0.08100943
10914,4,04-29 18:00,논산,0.083066255
10915,4,04-29 19:00,논산,0.085280225
10916,4,04-29 20:00,논산,0.08683602
10917,4,04-29 21:00,논산,0.09068855
10918,4,04-29 22:00,논산,0.0848513
10919,4,04-29 23:00,논산,0.08702805
10920,4,04-30 00:00,논산,0.09430174
10921,4,04-30 01:00,논산,0.0947088
10922,4,04-30 02:00,논산,0.092867
10923,4,04-30 03:00,논산,0.085675105
10924,4,04-30 04:00,논산,0.07940084
10925,4,04-30 05:00,논산,0.08244407
10926,4,04-30 06:00,논산,0.08888907
10927,4,04-30 07:00,논산,0.10145233
10928,4,04-30 08:00,논산,0.12018915
10929,4,04-30 09:00,논산,0.1415945
10930,4,04-30 10:00,논산,0.14072579
10931,4,04-30 11:00,논산,0.13867943
10932,4,04-30 12:00,논산,0.12859416
10933,4,04-30 13:00,논산,0.11208794
10934,4,04-30 14:00,논산,0.10226185
10935,4,04-30 15:00,논산,0.101856954
10936,4,04-30 16:00,논산,0.08760165
10937,4,04-30 17:00,논산,0.08100943
10938,4,04-30 18:00,논산,0.083066255
10939,4,04-30 19:00,논산,0.085280225
10940,4,04-30 20:00,논산,0.08683602
10941,4,04-30 21:00,논산,0.09068855
10942,4,04-30 22:00,논산,0.0848513
10943,4,04-30 23:00,논산,0.08702805
10944,4,05-03 00:00,논산,0.090220965
10945,4,05-03 01:00,논산,0.09343575
10946,4,05-03 02:00,논산,0.091561235
10947,4,05-03 03:00,논산,0.085422434
10948,4,05-03 04:00,논산,0.08160369
10949,4,05-03 05:00,논산,0.08242597
10950,4,05-03 06:00,논산,0.08878986
10951,4,05-03 07:00,논산,0.09938933
10952,4,05-03 08:00,논산,0.118270755
10953,4,05-03 09:00,논산,0.13450478
10954,4,05-03 10:00,논산,0.13934702
10955,4,05-03 11:00,논산,0.1355906
10956,4,05-03 12:00,논산,0.12569772
10957,4,05-03 13:00,논산,0.112122774
10958,4,05-03 14:00,논산,0.1030376
10959,4,05-03 15:00,논산,0.1058864
10960,4,05-03 16:00,논산,0.09317252
10961,4,05-03 17:00,논산,0.0869745
10962,4,05-03 18:00,논산,0.08963206
10963,4,05-03 19:00,논산,0.09446786
10964,4,05-03 20:00,논산,0.09486285
10965,4,05-03 21:00,논산,0.095091045
10966,4,05-03 22:00,논산,0.08479845
10967,4,05-03 23:00,논산,0.085620105
10968,4,05-04 00:00,논산,0.090220965
10969,4,05-04 01:00,논산,0.09343575
10970,4,05-04 02:00,논산,0.091561235
10971,4,05-04 03:00,논산,0.085422434
10972,4,05-04 04:00,논산,0.08160369
10973,4,05-04 05:00,논산,0.08242597
10974,4,05-04 06:00,논산,0.08878986
10975,4,05-04 07:00,논산,0.09938933
10976,4,05-04 08:00,논산,0.118270755
10977,4,05-04 09:00,논산,0.13450478
10978,4,05-04 10:00,논산,0.13934702
10979,4,05-04 11:00,논산,0.1355906
10980,4,05-04 12:00,논산,0.12569772
10981,4,05-04 13:00,논산,0.112122774
10982,4,05-04 14:00,논산,0.1030376
10983,4,05-04 15:00,논산,0.1058864
10984,4,05-04 16:00,논산,0.09317252
10985,4,05-04 17:00,논산,0.0869745
10986,4,05-04 18:00,논산,0.08963206
10987,4,05-04 19:00,논산,0.09446786
10988,4,05-04 20:00,논산,0.09486285
10989,4,05-04 21:00,논산,0.095091045
10990,4,05-04 22:00,논산,0.08479845
10991,4,05-04 23:00,논산,0.085620105
10992,4,05-05 00:00,논산,0.090220965
10993,4,05-05 01:00,논산,0.09343575
10994,4,05-05 02:00,논산,0.091561235
10995,4,05-05 03:00,논산,0.085422434
10996,4,05-05 04:00,논산,0.08160369
10997,4,05-05 05:00,논산,0.08242597
10998,4,05-05 06:00,논산,0.08878986
10999,4,05-05 07:00,논산,0.09938933
11000,4,05-05 08:00,논산,0.118270755
11001,4,05-05 09:00,논산,0.13450478
11002,4,05-05 10:00,논산,0.13934702
11003,4,05-05 11:00,논산,0.1355906
11004,4,05-05 12:00,논산,0.12569772
11005,4,05-05 13:00,논산,0.112122774
11006,4,05-05 14:00,논산,0.1030376
11007,4,05-05 15:00,논산,0.1058864
11008,4,05-05 16:00,논산,0.09317252
11009,4,05-05 17:00,논산,0.0869745
11010,4,05-05 18:00,논산,0.08963206
11011,4,05-05 19:00,논산,0.09446786
11012,4,05-05 20:00,논산,0.09486285
11013,4,05-05 21:00,논산,0.095091045
11014,4,05-05 22:00,논산,0.08479845
11015,4,05-05 23:00,논산,0.085620105
11016,4,05-08 00:00,논산,0.08199058
11017,4,05-08 01:00,논산,0.0844298
11018,4,05-08 02:00,논산,0.08006532
11019,4,05-08 03:00,논산,0.07330973
11020,4,05-08 04:00,논산,0.073845334
11021,4,05-08 05:00,논산,0.07529237
11022,4,05-08 06:00,논산,0.082323946
11023,4,05-08 07:00,논산,0.09466765
11024,4,05-08 08:00,논산,0.11528035
11025,4,05-08 09:00,논산,0.1460806
11026,4,05-08 10:00,논산,0.15253669
11027,4,05-08 11:00,논산,0.15158144
11028,4,05-08 12:00,논산,0.14260682
11029,4,05-08 13:00,논산,0.12855558
11030,4,05-08 14:00,논산,0.122921795
11031,4,05-08 15:00,논산,0.10917416
11032,4,05-08 16:00,논산,0.08531668
11033,4,05-08 17:00,논산,0.07691123
11034,4,05-08 18:00,논산,0.07881261
11035,4,05-08 19:00,논산,0.08195021
11036,4,05-08 20:00,논산,0.08244232
11037,4,05-08 21:00,논산,0.08224896
11038,4,05-08 22:00,논산,0.07912883
11039,4,05-08 23:00,논산,0.07739298
11040,4,05-09 00:00,논산,0.08199058
11041,4,05-09 01:00,논산,0.0844298
11042,4,05-09 02:00,논산,0.08006532
11043,4,05-09 03:00,논산,0.07330973
11044,4,05-09 04:00,논산,0.073845334
11045,4,05-09 05:00,논산,0.07529237
11046,4,05-09 06:00,논산,0.082323946
11047,4,05-09 07:00,논산,0.09466765
11048,4,05-09 08:00,논산,0.11528035
11049,4,05-09 09:00,논산,0.1460806
11050,4,05-09 10:00,논산,0.15253669
11051,4,05-09 11:00,논산,0.15158144
11052,4,05-09 12:00,논산,0.14260682
11053,4,05-09 13:00,논산,0.12855558
11054,4,05-09 14:00,논산,0.122921795
11055,4,05-09 15:00,논산,0.10917416
11056,4,05-09 16:00,논산,0.08531668
11057,4,05-09 17:00,논산,0.07691123
11058,4,05-09 18:00,논산,0.07881261
11059,4,05-09 19:00,논산,0.08195021
11060,4,05-09 20:00,논산,0.08244232
11061,4,05-09 21:00,논산,0.08224896
11062,4,05-09 22:00,논산,0.07912883
11063,4,05-09 23:00,논산,0.07739298
11064,4,05-10 00:00,논산,0.08199058
11065,4,05-10 01:00,논산,0.0844298
11066,4,05-10 02:00,논산,0.08006532
11067,4,05-10 03:00,논산,0.07330973
11068,4,05-10 04:00,논산,0.073845334
11069,4,05-10 05:00,논산,0.07529237
11070,4,05-10 06:00,논산,0.082323946
11071,4,05-10 07:00,논산,0.09466765
11072,4,05-10 08:00,논산,0.11528035
11073,4,05-10 09:00,논산,0.1460806
11074,4,05-10 10:00,논산,0.15253669
11075,4,05-10 11:00,논산,0.15158144
11076,4,05-10 12:00,논산,0.14260682
11077,4,05-10 13:00,논산,0.12855558
11078,4,05-10 14:00,논산,0.122921795
11079,4,05-10 15:00,논산,0.10917416
11080,4,05-10 16:00,논산,0.08531668
11081,4,05-10 17:00,논산,0.07691123
11082,4,05-10 18:00,논산,0.07881261
11083,4,05-10 19:00,논산,0.08195021
11084,4,05-10 20:00,논산,0.08244232
11085,4,05-10 21:00,논산,0.08224896
11086,4,05-10 22:00,논산,0.07912883
11087,4,05-10 23:00,논산,0.07739298
11088,4,05-13 00:00,논산,0.07528271
11089,4,05-13 01:00,논산,0.07751419
11090,4,05-13 02:00,논산,0.07483701
11091,4,05-13 03:00,논산,0.07058668
11092,4,05-13 04:00,논산,0.06797983
11093,4,05-13 05:00,논산,0.068525665
11094,4,05-13 06:00,논산,0.07240429
11095,4,05-13 07:00,논산,0.07502077
11096,4,05-13 08:00,논산,0.09317956
11097,4,05-13 09:00,논산,0.100692265
11098,4,05-13 10:00,논산,0.10111932
11099,4,05-13 11:00,논산,0.093062915
11100,4,05-13 12:00,논산,0.08937251
11101,4,05-13 13:00,논산,0.07942134
11102,4,05-13 14:00,논산,0.08074095
11103,4,05-13 15:00,논산,0.07298853
11104,4,05-13 16:00,논산,0.06291618
11105,4,05-13 17:00,논산,0.055338483
11106,4,05-13 18:00,논산,0.056213427
11107,4,05-13 19:00,논산,0.061548572
11108,4,05-13 20:00,논산,0.063453004
11109,4,05-13 21:00,논산,0.06761331
11110,4,05-13 22:00,논산,0.06843321
11111,4,05-13 23:00,논산,0.07063375
11112,4,05-14 00:00,논산,0.07528271
11113,4,05-14 01:00,논산,0.07751419
11114,4,05-14 02:00,논산,0.07483701
11115,4,05-14 03:00,논산,0.07058668
11116,4,05-14 04:00,논산,0.06797983
11117,4,05-14 05:00,논산,0.068525665
11118,4,05-14 06:00,논산,0.07240429
11119,4,05-14 07:00,논산,0.07502077
11120,4,05-14 08:00,논산,0.09317956
11121,4,05-14 09:00,논산,0.100692265
11122,4,05-14 10:00,논산,0.10111932
11123,4,05-14 11:00,논산,0.093062915
11124,4,05-14 12:00,논산,0.08937251
11125,4,05-14 13:00,논산,0.07942134
11126,4,05-14 14:00,논산,0.08074095
11127,4,05-14 15:00,논산,0.07298853
11128,4,05-14 16:00,논산,0.06291618
11129,4,05-14 17:00,논산,0.055338483
11130,4,05-14 18:00,논산,0.056213427
11131,4,05-14 19:00,논산,0.061548572
11132,4,05-14 20:00,논산,0.063453004
11133,4,05-14 21:00,논산,0.06761331
11134,4,05-14 22:00,논산,0.06843321
11135,4,05-14 23:00,논산,0.07063375
11136,4,05-15 00:00,논산,0.07528271
11137,4,05-15 01:00,논산,0.07751419
11138,4,05-15 02:00,논산,0.07483701
11139,4,05-15 03:00,논산,0.07058668
11140,4,05-15 04:00,논산,0.06797983
11141,4,05-15 05:00,논산,0.068525665
11142,4,05-15 06:00,논산,0.07240429
11143,4,05-15 07:00,논산,0.07502077
11144,4,05-15 08:00,논산,0.09317956
11145,4,05-15 09:00,논산,0.100692265
11146,4,05-15 10:00,논산,0.10111932
11147,4,05-15 11:00,논산,0.093062915
11148,4,05-15 12:00,논산,0.08937251
11149,4,05-15 13:00,논산,0.07942134
11150,4,05-15 14:00,논산,0.08074095
11151,4,05-15 15:00,논산,0.07298853
11152,4,05-15 16:00,논산,0.06291618
11153,4,05-15 17:00,논산,0.055338483
11154,4,05-15 18:00,논산,0.056213427
11155,4,05-15 19:00,논산,0.061548572
11156,4,05-15 20:00,논산,0.063453004
11157,4,05-15 21:00,논산,0.06761331
11158,4,05-15 22:00,논산,0.06843321
11159,4,05-15 23:00,논산,0.07063375
11160,4,05-18 00:00,논산,0.071362086
11161,4,05-18 01:00,논산,0.06739629
11162,4,05-18 02:00,논산,0.06308943
11163,4,05-18 03:00,논산,0.058289923
11164,4,05-18 04:00,논산,0.063268214
11165,4,05-18 05:00,논산,0.06512452
11166,4,05-18 06:00,논산,0.07498571
11167,4,05-18 07:00,논산,0.08496605
11168,4,05-18 08:00,논산,0.10596052
11169,4,05-18 09:00,논산,0.11824852
11170,4,05-18 10:00,논산,0.1223479
11171,4,05-18 11:00,논산,0.11474404
11172,4,05-18 12:00,논산,0.10767004
11173,4,05-18 13:00,논산,0.093271665
11174,4,05-18 14:00,논산,0.09308919
11175,4,05-18 15:00,논산,0.08150121
11176,4,05-18 16:00,논산,0.064068146
11177,4,05-18 17:00,논산,0.056282956
11178,4,05-18 18:00,논산,0.05682176
11179,4,05-18 19:00,논산,0.05892771
11180,4,05-18 20:00,논산,0.057207163
11181,4,05-18 21:00,논산,0.058355685
11182,4,05-18 22:00,논산,0.058616195
11183,4,05-18 23:00,논산,0.059682015
11184,4,05-19 00:00,논산,0.071362086
11185,4,05-19 01:00,논산,0.06739629
11186,4,05-19 02:00,논산,0.06308943
11187,4,05-19 03:00,논산,0.058289923
11188,4,05-19 04:00,논산,0.063268214
11189,4,05-19 05:00,논산,0.06512452
11190,4,05-19 06:00,논산,0.07498571
11191,4,05-19 07:00,논산,0.08496605
11192,4,05-19 08:00,논산,0.10596052
11193,4,05-19 09:00,논산,0.11824852
11194,4,05-19 10:00,논산,0.1223479
11195,4,05-19 11:00,논산,0.11474404
11196,4,05-19 12:00,논산,0.10767004
11197,4,05-19 13:00,논산,0.093271665
11198,4,05-19 14:00,논산,0.09308919
11199,4,05-19 15:00,논산,0.08150121
11200,4,05-19 16:00,논산,0.064068146
11201,4,05-19 17:00,논산,0.056282956
11202,4,05-19 18:00,논산,0.05682176
11203,4,05-19 19:00,논산,0.05892771
11204,4,05-19 20:00,논산,0.057207163
11205,4,05-19 21:00,논산,0.058355685
11206,4,05-19 22:00,논산,0.058616195
11207,4,05-19 23:00,논산,0.059682015
11208,4,05-20 00:00,논산,0.071362086
11209,4,05-20 01:00,논산,0.06739629
11210,4,05-20 02:00,논산,0.06308943
11211,4,05-20 03:00,논산,0.058289923
11212,4,05-20 04:00,논산,0.063268214
11213,4,05-20 05:00,논산,0.06512452
11214,4,05-20 06:00,논산,0.07498571
11215,4,05-20 07:00,논산,0.08496605
11216,4,05-20 08:00,논산,0.10596052
11217,4,05-20 09:00,논산,0.11824852
11218,4,05-20 10:00,논산,0.1223479
11219,4,05-20 11:00,논산,0.11474404
11220,4,05-20 12:00,논산,0.10767004
11221,4,05-20 13:00,논산,0.093271665
11222,4,05-20 14:00,논산,0.09308919
11223,4,05-20 15:00,논산,0.08150121
11224,4,05-20 16:00,논산,0.064068146
11225,4,05-20 17:00,논산,0.056282956
11226,4,05-20 18:00,논산,0.05682176
11227,4,05-20 19:00,논산,0.05892771
11228,4,05-20 20:00,논산,0.057207163
11229,4,05-20 21:00,논산,0.058355685
11230,4,05-20 22:00,논산,0.058616195
11231,4,05-20 23:00,논산,0.059682015
11232,4,05-23 00:00,논산,0.080883004
11233,4,05-23 01:00,논산,0.085963294
11234,4,05-23 02:00,논산,0.09173921
11235,4,05-23 03:00,논산,0.083531745
11236,4,05-23 04:00,논산,0.07795698
11237,4,05-23 05:00,논산,0.07708858
11238,4,05-23 06:00,논산,0.08472097
11239,4,05-23 07:00,논산,0.07714554
11240,4,05-23 08:00,논산,0.08131124
11241,4,05-23 09:00,논산,0.08173528
11242,4,05-23 10:00,논산,0.080811635
11243,4,05-23 11:00,논산,0.07149014
